"Indicaçãodedataehora";"@1.ParacomeçarselecioneemqualcategoriadeusuáriodoSistemadeBiblio";"@2.Informequaloseusexo";"@3.Casosejaalunoaselecioneacategoriadeensinodoseucurso";"@4.Selecioneemqualáreadoconhecimentooseucursoestáinserido";"Administração";"Atuária e Contabilidade (BFEAAC)";"Biblioteca da Faculdade de Direito (BFD)";"Biblioteca da Faculdade de Economia";"Biblioteca das Casas de Cultura Estrangeira (BCCE)";"Biblioteca de Ciências da Saúde (BCS)";"Biblioteca de Ciências e Tecnologia (BCT)";"Biblioteca de Ciências Humanas (BCH)";"Biblioteca de Medicina de Sobral (BMS)";"Biblioteca de Pós-Graduação em Economia Agrícola (BPGEA)";"Biblioteca de Pós-Graduação em Economia (BPGEC)";"Biblioteca de Pós-Graduação em Engenharia (BPGE)";"Biblioteca do Campus de Crateús (BCC)";"Biblioteca do Campus de Quixadá (BCQ)";"Biblioteca do Campus de Russas (BCR)";"Biblioteca do Campus de Sobral (BCSO)";"Biblioteca do Curso de Arquitetura (BCA)";"Biblioteca do Curso de Física (BCF)";"Biblioteca do Curso de Matemática (BCM)";"Biblioteca do Instituto de Ciências do Mar (BICM)";"@6.Possuialgumtipodedeficiência";"Auditiva";"Cognitiva / Intelectual";"Fala";"Física";"Visual";"Acesso à coleção ABNT online";"Acesso ao Guia de Normalização de Trabalhos Acadêmicos";"Atendimento presencial na(s) biblioteca(s)";"Biblioteca Digital Brasileira de Teses e Dissertações (BDTD)";"BU em Libras";"Catalogação na publicação (ficha catalográfica)";"Comutação bibliográfica (COMUT)";"Consulta ao catálogo online";"Consulta local ao acervo físico";"Digitalização de documentos para pessoas com deficiência";"Empréstimo de exemplares";"EndNote (Gerenciador de Referências Bibliográficas)";"Gerador automático de referências APA";"Internet sem fio (Wi-Fi)";"Levantamento bibliográfico automatizado";"Levantamento bibliográfico para pessoas com deficiência";"Livros eletrônicos (e-books)";"Mecanismo online para referências (MORE)";"Orientação presencial na normalização de trabalhos acadêmicos";"Portal de Periódicos da CAPES";"Repositório Institucional (RI)";"Salas de estudo";"Solicitação de declaração de nada consta";"Treinamentos de usuários (normalização, bases de dados etc.)";"Tutoriais (passo a passo de como utilizar os serviços oferecidos)";"Banners";"Biblionotícias";"Blog";"Cartazes";"Facebook";"Folders";"Instagram da UFC";"Nenhum";"Notificações enviadas por e-mail";"Página inicial do catálogo online";"Portal da UFC";"Site da biblioteca";"Twitter";"@10.VocêjáacessouapáginadabibliotecanaInternet";"@11.Vocêtemrecebidoasnotificaçõesemitidasautomaticamentepelosist";"@12.Qualoseugraudesatisfaçãoemrelaçãoaocatálogoonline";"@13.QualoseugraudesatisfaçãoemrelaçãoaoPortaldePeriódicosdaCAPES";"@14.QualoseugraudesatisfaçãoemrelaçãoàBibliotecaDigitaldeTeseseD";"@15.QualoseugraudesatisfaçãoemrelaçãoaoRepositórioInstitucionalR";"@16.Osserviçoseourecursosdepesquisadisponibilizadospelapáginadab";"@18.Ohoráriodefuncionamentonasbibliotecasquevocêfrequentatematen";"@19.Qualoseugraudesatisfaçãocomacordialidadeeouempatiaporpartedo";"@20.Vocêjánecessitoudoauxíliodosservidoresdobalcãodeempréstimoda";"@21.Sesimqualoseugraudesatisfaçãoquantoaesseatendimento";"@22.Vocêjáfoiatendidoporalgumabibliotecárioanasbibliotecasquevoc";"@23.Sesimqualoseugraudesatisfaçãoquantoaesseatendimento";"@24.Vocêjánecessitouseratendidopeloserviçodecomutaçãobibliográfi";"@25.Sesimqualoseugraudesatisfaçãoquantoaesseatendimento";"@26.Qualoseugraudesatisfaçãoquantoàeficiêncianaemissãodedeclaraç";"@28.Vocêjárecorreuàorientaçãonanormalizaçãodetrabalhosacadêmicos";"@29.Sesimqualoseugraudesatisfaçãoquantoaessaorientação";"@30.Vocêjáacessoualgumdosrecursoseouferramentasdeauxílioànormali";"@31.Sesimqualoseugraudesatisfaçãoquantoaessesrecursos";"Compareço aos treinamentos ministrados pelo Sistema de Bibliotecas da UFC";"Envio e-mail para a(s) biblioteca(s) da UFC";"Não conheço";"Nunca fiz levantamento bibliográfico";"Peço orientações a algum(a) bibliotecário(a) da UFC";"Pesquiso em bibliotecas digitais na Internet";"Pesquiso em outros sites na Internet";"Pesquiso no catálogo online";"Recorro ao acervo da(s) biblioteca(s) da UFC";"@33.Vocêjásolicitouelaboraçãodefichacatalográficaemalgumadasbibl";"@34.Sesimqualoseugraudesatisfaçãoquantoàeficiêncianaelaboraçãoen";"@36.VocêjáparticipoudealgumdostreinamentosoferecidospeloSistemad";"@37.Sesimqualoseugraudesatisfaçãoquantoaessetreinamento";"@38.Vocêjáfezusodealgumdostutoriaisdisponibilizadosnositedabibli";"@39.Sesimqualoseugraudesatisfaçãoquantoaessestutorialis";"@41.Abibliografiadasdisciplinasdoseucursoestádisponívelnasbiblio";"@42.Aquantidademáximadematerialbibliográficoemprestadoporusuário";"@43.Aquantidademáximadediasdeempréstimoéde25diasparaalunospesqui";"@44.Vocêjáacessoualgumdoscanaiseouferramentasdedivulgaçãodenovas";"@45.Oacervodelivroseletrônicosebookscontemplaademandadoseucurso";"@47.Nasuaopiniãoaclimatizaçãonasbibliotecasquevocêfrequentasãosa";"@48.Nasuaopiniãoaluminosidadenasbibliotecasquevocêfrequentasãosa";"@49.Nasuaopiniãoaquantidadedemobíliamesascadeirasetc.existentena";"@50.Comovocêconsideraaquantidadedecomputadoresdisponibilizadospa";"@51.QualoseugraudesatisfaçãocomaqualidadedaredeWiFiinternetsemfi";"@53.Ascondiçõesdeacessibilidadenoentornodasbibliotecasquevocêfre";"@54.Ascondiçõesdeacessibilidadenoprédiodasbibliotecasquevocêfreq";"@55.Nasuaopiniãoosservidoresresponsáveispeloatendimentonasbiblio";"@56.VocêconheceoserviçoBUemLibrasdisponívelnapáginadaBibliotecaU";"@57.SesimqualoseugraudesatisfaçãoquantoaoserviçoBUemLibras";"@58.Oserviçodelevantamentobibliográficoparapessoascomdeficiência";"@59.Oserviçodedigitalizaçãodematerialbibliográficoparapessoascom";"@60.Apesquisanocatálogoonlinefeitapormeiodomóduloacessibilidaded";"@61.Acomposiçãodoacervoemformatoacessíveltaiscomodisponibilizaçã";"@63.NasuaopiniãoestequestionáriocontemploutodasasdimensõesdoSist";"@64.Qualoseugraudecompreensãodasquestõesaoresponderestequestioná";"rep(\"\", nrow(dados))";"c(paste0(\"V\", 1:ncol(dados)), rep(\"\", (nrow(dados) - ncol(dados))))";"c(colnames(dados), rep(\"\", (nrow(dados) - ncol(dados))))"
"26-fev-2016";"Aluno";"Masculino";"Graduação – Licenciatura";"Pedagogia";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"Sim";"Sim";"4";"1";"9";"9";"5";"Sim";"2";"Sim";"2";"Não sei";"9";"Não conheço";"9";"2";"Não";"9";"Não conheço";"9";0;0;0;0;0;1;1;1;0;"Não conheço";"9";"Não";"9";"Não conheço";"9";"Sim";"Suficiente";"Suficiente";"Não conheço";"Não sei";"Sim";"Sim";"Sim";"Suficiente";"4";"Sim";"Sim";"Não";"Não";"9";"Não conheço";"Não conheço";NA;NA;"Sim";"2";"";"V1";"Indicaçãodedataehora"
"07-mar-2016";"Outro";"Masculino";NA;"Não se aplica";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Sim";0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;"Sim";"Não";"3";"3";"9";"9";"3";NA;"3";"Sim";"5";"Sim";"5";"Não";"9";"9";"Não";"9";"Não";"9";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Não";"9";"Sim";"3";"Não";"9";NA;"Suficiente";"Suficiente";"Não";NA;"Sim";NA;NA;NA;"9";"Não";"Não";"Não";"Não";"9";"Parcialmente";"Sim";NA;"Parcialmente";"Sim";"5";"";"V2";"@1.ParacomeçarselecioneemqualcategoriadeusuáriodoSistemadeBiblio"
"21-mar-2016";"Técnico-Administrativo em Educação";"Feminino";NA;"Biblioteconomia";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;1;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1;0;"Sim";"Sim";"3";"5";"9";"9";"4";"Sim";"5";"Não";"9";"Sim";"5";"Não";"9";"5";"Não";"9";"Sim";"5";0;0;0;0;0;0;0;1;0;"Sim";"5";"Sim";"5";"Sim";"5";"Não";"Suficiente";"Suficiente";"Sim";"Sim";"Sim";"Sim";"Não";"Insuficiente";"4";"Não";"Sim";"Não";"Não";"9";NA;NA;NA;NA;"Sim";"4";"";"V3";"@2.Informequaloseusexo"
"21-mar-2016";"Aluno";"Feminino";"Pós-Graduação – Doutorado";"Não se aplica";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;"Sim";"Sim";"3";"3";"4";"4";"3";"Sim";"4";"Sim";"5";"Sim";"5";"Não conheço";"9";"5";"Sim";"5";"Não";"9";0;0;0;0;0;1;1;1;0;"Sim";"5";"Não";"9";"Não";"9";"Parcialmente";"Suficiente";"Suficiente";"Não";"Não";"Parcialmente";"Sim";"Não";"Insuficiente";"4";"Sim";"Sim";"Parcialmente";"Não";"9";NA;NA;NA;NA;"Não";"5";"";"V4";"@3.Casosejaalunoaselecioneacategoriadeensinodoseucurso"
"21-mar-2016";"Aluno";"Feminino";"Graduação – Bacharelado";"Biblioteconomia";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;"Sim";"Parcialmente";"4";"4";"4";"9";"3";"Não";"2";"Não";"9";NA;"9";NA;"9";"9";"Não";"9";NA;"9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"9";"Não";"9";"Sim";"3";"Parcialmente";"Suficiente";"Suficiente";"Não";NA;"Sim";"Sim";"Parcialmente";"Suficiente";"5";NA;NA;NA;NA;"9";NA;NA;NA;NA;"Parcialmente";"9";"";"V5";"@4.Selecioneemqualáreadoconhecimentooseucursoestáinserido"
"21-mar-2016";"Aluno";"Masculino";"Graduação – Bacharelado";"Engenharia de Software";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;"Sim";"Parcialmente";"4";"3";"3";"3";"2";"Sim";"5";"Sim";"9";"Sim";"5";"Não";"9";"5";"Não";"9";"Sim";"4";0;0;0;0;0;1;1;1;0;"Não";"9";"Não conheço";"9";"Não";"9";"Não";"Suficiente";"Suficiente";"Não conheço";"Não sei";"Sim";"Sim";"Não";"Suficiente";"1";"Sim";"Sim";"Sim";"Não";"9";"Não conheço";"Não conheço";"Não conheço";"Não conheço";"Sim";"5";"";"V6";"@5.Selecioneasbibliotecasquevocêfrequenta"
"21-mar-2016";"Professor";"Masculino";NA;"Ciências Sociais";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;"Sim";"Sim";"5";"5";"5";"2";"4";NA;"5";"Sim";"5";"Sim";"5";"Não";"9";"5";"Não";"9";"Não";"9";0;0;0;0;0;1;1;1;0;"Não";"9";"Não";"9";"Não";"9";"Parcialmente";"Suficiente";"Suficiente";"Sim";"Não sei";"Sim";NA;"Sim";"Suficiente";"3";"Sim";"Sim";"Sim";"Não";"9";"Não conheço";"Não conheço";"Sim";"Não conheço";"Sim";"4";"";"V7";"@6.Possuialgumtipodedeficiência"
"21-mar-2016";"Aluno";"Feminino";"Graduação – Bacharelado";"Biblioteconomia";1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;"Sim";"Sim";"5";"3";"3";"4";"5";"Sim";"2";"Sim";"2";"Sim";"5";"Não";"9";"5";"Não";"9";"Não";"9";0;0;0;0;0;1;1;1;1;"Não";"9";"Não";"9";"Não";"9";"Sim";"Suficiente";"Suficiente";"Não";"Não sei";"Sim";"Sim";"Sim";"Suficiente";"3";"Sim";"Parcialmente";"Parcialmente";"Não";"9";"Não conheço";"Não conheço";"Sim";"Não conheço";"Sim";"5";"";"V8";"@7.Sesimselecionequaléasuadeficiência"
"21-mar-2016";"Aluno";"Feminino";"Graduação – Bacharelado";"Direito";0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;"Sim";"Sim";"4";"2";"1";"3";"3";"Sim";"2";"Sim";"4";"Sim";"5";"Não";"9";"2";"Não";"9";"Sim";"5";0;0;0;0;0;0;1;1;0;"Sim";"5";"Não";"9";"Sim";"4";"Não";"Suficiente";"Suficiente";"Sim";"Não";"Sim";"Sim";"Não";"Insuficiente";"3";"Não";"Não";"Não";"Não";"9";"Não conheço";"Não conheço";"Não conheço";"Não conheço";"Não";"3";"";"V9";"@8.QualisdosserviçoseourecursosoferecidospelaBibliotecaUniversit"
"21-mar-2016";"Aluno";"Feminino";"Graduação – Bacharelado";"Outro";1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;"Sim";"Sim";"3";"3";"3";"3";"3";"Não";"1";"Sim";"1";"Não";"9";"Não conheço";"9";"3";"Não";"9";"Sim";"3";0;0;0;0;0;0;1;0;0;"Não";"9";"Não";"9";"Não";"9";"Não";"Suficiente";"Suficiente";"Não";"Não sei";"Parcialmente";"Sim";"Parcialmente";"Insuficiente";"1";"Sim";"Sim";"Não";"Não";"9";"Não conheço";"Não conheço";"Não conheço";"Não conheço";"Sim";"3";"";"V10";"@9.Emquaisdosseguintescanaisvocêidentificaadivulgaçãodosserviços"
"21-mar-2016";"Aluno";"Masculino";"Pós-Graduação – Mestrado";"Ciências Sociais";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;1;1;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;"Sim";"Sim";"4";"5";"4";"3";"5";"Não";"4";"Não";"9";"Não";"9";"Não";"9";"5";"Sim";"5";"Sim";"5";0;0;0;0;0;1;0;1;0;"Sim";"3";"Não";"9";"Não";"9";"Sim";"Suficiente";"Suficiente";"Sim";"Não";"Sim";"Sim";"Parcialmente";"Insuficiente";"5";"Sim";"Sim";"Sim";"Sim";"5";"Não conheço";"Não conheço";"Não conheço";"Não conheço";"Sim";"5";"";"V11";"@10.VocêjáacessouapáginadabibliotecanaInternet"
"21-mar-2016";"Aluno";"Masculino";"Graduação – Bacharelado";"Biblioteconomia";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;"Sim";"Sim";"3";"4";"4";"4";"3";"Sim";"3";"Não";"9";"Não sei";"9";"Não conheço";"9";"9";"Não conheço";"9";"Não conheço";"9";0;0;0;0;0;0;1;1;1;"Não conheço";"9";"Não conheço";"9";"Não conheço";"9";"Parcialmente";"Suficiente";"Insuficiente";"Não conheço";"Não sei";"Sim";"Parcialmente";"Sim";"Insuficiente";"3";"Sim";"Sim";"Parcialmente";"Não";"9";NA;NA;NA;NA;NA;"9";"";"V12";"@11.Vocêtemrecebidoasnotificaçõesemitidasautomaticamentepelosist"
"21-mar-2016";"Aluno";"Masculino";"Graduação – Bacharelado";"Biblioteconomia";1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;"Sim";"Sim";"5";"5";"5";"5";"4";"Sim";"1";"Não";"9";"Não";"9";NA;"9";"9";"Não";"9";"Sim";"4";0;0;0;0;0;1;1;1;1;"Não";"9";"Sim";"4";"Sim";"5";"Sim";"Suficiente";"Suficiente";"Sim";"Não";"Sim";"Sim";"Não";"Insuficiente";"3";"Sim";"Sim";NA;"Sim";"4";"Sim";"Sim";"Sim";"Sim";"Sim";"5";"";"V13";"@12.Qualoseugraudesatisfaçãoemrelaçãoaocatálogoonline"
"21-mar-2016";"Aluno";"Feminino";"Pós-Graduação – Mestrado";"Enfermagem";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;1;1;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;"Sim";"Sim";"4";"4";"4";"3";"2";"Sim";"5";"Sim";"5";"Sim";"4";"Não conheço";"9";"5";"Sim";"5";"Sim";"5";1;0;0;0;0;0;0;0;0;"Sim";"4";"Sim";"4";"Não conheço";"9";"Parcialmente";"Suficiente";"Insuficiente";"Não conheço";"Não sei";"Sim";"Sim";"Sim";"Insuficiente";"4";"Parcialmente";"Sim";"Parcialmente";"Não";"9";"Não conheço";"Não conheço";"Não conheço";"Não conheço";"Sim";"4";"";"V14";"@13.QualoseugraudesatisfaçãoemrelaçãoaoPortaldePeriódicosdaCAPES"
"21-mar-2016";"Aluno";"Feminino";"Graduação – Bacharelado";"Biblioteconomia";1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;0;"Sim";"Sim";"2";"2";"3";"3";"2";"Não";"2";"Sim";"3";"Sim";"5";"Não";"9";"4";"Não";"9";"Sim";"5";1;0;0;0;1;0;0;0;0;"Sim";"5";"Sim";"5";"Sim";"5";"Parcialmente";"Insuficiente";"Suficiente";"Sim";"Não";"Parcialmente";"Sim";"Parcialmente";"Insuficiente";"2";"Parcialmente";"Parcialmente";"Não";"Sim";"4";NA;NA;NA;NA;"Sim";"4";"";"V15";"@14.QualoseugraudesatisfaçãoemrelaçãoàBibliotecaDigitaldeTeseseD"
"21-mar-2016";"Professor";"Masculino";NA;"Engenharia Civil";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;"Sim";"Sim";"5";"9";"9";"9";"5";"Sim";"5";"Sim";"5";"Sim";"5";"Não";"9";"5";"Sim";"5";"Sim";"5";1;0;0;0;0;0;1;1;0;"Sim";"5";"Sim";"5";"Não";"9";"Parcialmente";"Suficiente";"Suficiente";"Não conheço";"Não sei";"Sim";"Sim";"Sim";"Insuficiente";"3";"Sim";"Sim";"Sim";"Não";"9";"Não conheço";"Não conheço";"Não conheço";"Não conheço";"Sim";"4";"";"V16";"@15.QualoseugraudesatisfaçãoemrelaçãoaoRepositórioInstitucionalR"
"21-mar-2016";"Técnico-Administrativo em Educação";"Masculino";NA;"Biblioteconomia";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;1;1;0;1;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"Sim";"Parcialmente";"3";"4";"5";"1";"5";"Sim";"3";"Sim";"1";"Sim";"3";"Não";"9";"4";"Sim";"5";"Sim";"5";0;0;0;0;0;0;0;1;0;"Sim";"1";"Sim";"5";"Sim";"5";"Parcialmente";"Suficiente";"Suficiente";"Sim";"Não";"Parcialmente";"Sim";"Não";"Insuficiente";"1";"Parcialmente";"Parcialmente";"Não";"Sim";"3";NA;NA;NA;NA;"Não";"9";"";"V17";"@16.Osserviçoseourecursosdepesquisadisponibilizadospelapáginadab"
"21-mar-2016";"Técnico-Administrativo em Educação";"Feminino";NA;"Biblioteconomia";0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;"Sim";"Sim";"5";"5";"5";"3";"5";"Sim";"5";"Sim";"5";"Sim";"5";"Sim";"5";"5";"Sim";"5";"Sim";"5";1;1;0;0;1;0;0;1;0;"Sim";"5";"Sim";"5";"Sim";"5";"Sim";"Suficiente";"Suficiente";"Sim";"Sim";"Sim";"Sim";"Sim";"Suficiente";"5";"Sim";"Sim";"Sim";"Sim";"5";"Sim";"Sim";"Sim";"Sim";"Sim";"5";"";"V18";"@18.Ohoráriodefuncionamentonasbibliotecasquevocêfrequentatematen"
"21-mar-2016";"Aluno";"Feminino";"Pós-Graduação – Doutorado";"Letras (Português)";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;1;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;"Sim";"Sim";"5";"4";"4";"5";"5";"Sim";"5";"Sim";"5";"Sim";"5";"Não conheço";"9";"4";"Sim";"5";"Sim";"5";1;1;0;0;1;0;0;1;1;"Sim";"5";"Sim";"5";"Sim";"5";"Sim";"Suficiente";"Suficiente";"Não conheço";"Não sei";"Sim";"Sim";"Sim";"Suficiente";"4";"Sim";"Sim";"Sim";"Não";"9";NA;NA;NA;NA;"Sim";"5";"";"V19";"@19.Qualoseugraudesatisfaçãocomacordialidadeeouempatiaporpartedo"
"21-mar-2016";"Aluno";"Feminino";"Graduação – Bacharelado";"Biblioteconomia";1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;1;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;1;0;0;"Sim";"Sim";"4";"3";"3";"3";"4";"Sim";"1";"Sim";"1";"Não";"9";"Não";"9";"9";"Não";"9";"Sim";"5";0;0;0;0;0;1;1;1;1;"Não";"9";"Não";"9";"Sim";"5";"Parcialmente";"Suficiente";"Suficiente";"Sim";"Não sei";"Parcialmente";"Parcialmente";"Não";"Suficiente";"2";"Parcialmente";"Parcialmente";"Parcialmente";"Não";"9";NA;NA;NA;NA;"Parcialmente";"5";"";"V20";"@20.Vocêjánecessitoudoauxíliodosservidoresdobalcãodeempréstimoda"
"21-mar-2016";"Aluno";"Masculino";"Graduação – Bacharelado";"Biblioteconomia";1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;1;1;1;0;1;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;1;1;0;0;"Sim";"Sim";"4";"1";"3";"4";"4";"Sim";"2";"Sim";"3";"Sim";"5";"Não";"9";"4";"Não";"9";"Sim";"5";1;0;0;0;0;1;1;1;1;"Não";"9";"Sim";"4";"Sim";"4";"Parcialmente";"Suficiente";"Suficiente";"Sim";"Não sei";"Sim";"Sim";"Sim";"Suficiente";"3";"Sim";"Sim";"Sim";"Não";"9";"Não conheço";"Não conheço";"Não conheço";"Não conheço";"Sim";"5";"";"V21";"@21.Sesimqualoseugraudesatisfaçãoquantoaesseatendimento"
"21-mar-2016";"Aluno";"Masculino";"Graduação – Bacharelado";"Arquitetura e Urbanismo";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;"Não";NA;NA;NA;NA;NA;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;"Sim";"Sim";"5";"5";"5";"5";"5";"Sim";"3";"Sim";"4";"Sim";"4";"Não conheço";"9";"5";"Não";"9";"Sim";"5";0;0;0;1;0;0;0;0;0;"Não";"9";"Não";"9";"Não";"9";"Parcialmente";"Suficiente";"Suficiente";"Sim";"Não sei";"Sim";"Sim";"Sim";"Insuficiente";"5";"Sim";"Sim";"Não";"Sim";"5";"Sim";"Sim";"Sim";"Sim";"Sim";"4";"";"V22";"@22.Vocêjáfoiatendidoporalgumabibliotecárioanasbibliotecasquevoc"
"21-mar-2016";"Aluno";"Feminino";"Graduação – Bacharelado";"Administração";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;"Sim";"Parcialmente";"3";"3";"2";"2";"3";"Sim";"4";"Sim";"4";"Não";"9";"Não conheço";"9";"9";"Não";"9";"Não";"9";0;0;0;0;0;0;1;1;0;"Não";"9";"Sim";"4";"Sim";"4";"Parcialmente";"Suficiente";"Suficiente";"Não conheço";"Não sei";"Sim";"Sim";"Parcialmente";"Insuficiente";"3";"Sim";"Sim";"Sim";"Não";"9";"Não conheço";"Não conheço";"Não conheço";"Não conheço";"Parcialmente";"5";"";"V23";"@23.Sesimqualoseugraudesatisfaçãoquantoaesseatendimento"
"21-mar-2016";"Aluno";"Feminino";"Graduação – Licenciatura";"Pedagogia";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Não";NA;NA;NA;NA;NA;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;"Sim";"Não";"5";"5";"5";"5";"5";"Não";"5";"Sim";"5";"Sim";"5";"Não";"9";"9";"Não";"9";"Não";"9";0;0;0;1;0;0;0;0;0;"Não";"9";"Sim";"5";"Sim";"4";"Parcialmente";"Suficiente";"Suficiente";"Não conheço";"Não sei";"Sim";"Sim";"Parcialmente";"Suficiente";"5";"Sim";"Sim";"Sim";"Não";"9";"Não conheço";"Não conheço";NA;"Não conheço";"Sim";"5";"";"V24";"@24.Vocêjánecessitouseratendidopeloserviçodecomutaçãobibliográfi"
